Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
64,rivate,148606, 10th,6, Separated,ther-service, Not-in-family, White, Female,0,0,35,nited-States, <=50K
29,ocal-gov,123983, Masters,14, Never-married,rof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40,aiwan, <=50K
22,rivate,24896, HS-grad,9, Divorced,ech-support, Unmarried, White, Female,0,0,30,ermany, <=50K
47,rivate,573583, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,48,taly, >50K
67,elf-emp-inc,106175, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,2392,75,nited-States, >50K
43,rivate,307767, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
42,rivate,200574, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
31,rivate,59083, Some-college,10, Married-civ-spouse,ther-service, Husband, White, Male,0,1672,50,nited-States, <=50K
53,rivate,358056, 11th,7, Divorced,ther-service, Unmarried, White, Female,0,0,40,nited-States, <=50K
81,rivate,114670, 9th,5, Widowed,riv-house-serv, Not-in-family, Black, Female,2062,0,5,nited-States, <=50K
33,ocal-gov,262042, HS-grad,9, Divorced,dm-clerical, Own-child, White, Female,0,1138,40,nited-States, <=50K
17,rivate,206010, 12th,8, Never-married,ther-service, Own-child, White, Female,0,0,8,nited-States, <=50K
55,elf-emp-inc,183869, Prof-school,15, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,, >50K
28,rivate,159001, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,30,nited-States, <=50K
24,rivate,155818, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,40,nited-States, <=50K
40,rivate,96055, HS-grad,9, Separated,dm-clerical, Unmarried, White, Female,0,0,45,nited-States, <=50K
30,ocal-gov,131776, Masters,14, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
24,rivate,228613, 11th,7, Never-married,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
26,rivate,198163, Masters,14, Married-civ-spouse,ales, Wife, White, Female,0,0,40,nited-States, <=50K
38,rivate,37028, Some-college,10, Divorced,ales, Unmarried, White, Female,0,0,38,nited-States, <=50K
30,rivate,177304, HS-grad,9, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, >50K
33,rivate,144064, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, <=50K
40,rivate,146659, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
63,elf-emp-not-inc,26904, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,98,nited-States, <=50K
23,rivate,238917, 7th-8th,4, Never-married,raft-repair, Other-relative, White, Male,0,0,36,nited-States, <=50K
56,rivate,170148, HS-grad,9, Divorced,raft-repair, Unmarried, Black, Male,0,0,40,nited-States, <=50K
42,elf-emp-not-inc,27821, Assoc-voc,11, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, <=50K
40,rivate,220460, HS-grad,9, Never-married,raft-repair, Not-in-family, White, Male,0,0,40,anada, <=50K
49,rivate,101320, Assoc-acdm,12, Married-civ-spouse,ales, Wife, White, Female,0,1902,40,nited-States, >50K
35,rivate,173858, HS-grad,9, Married-spouse-absent,raft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40,, <=50K
52,rivate,91048, HS-grad,9, Divorced,achine-op-inspct, Own-child, Black, Female,0,0,35,nited-States, <=50K
28,rivate,298696, Bachelors,13, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
35,rivate,207202, 10th,6, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,70,nited-States, <=50K
21,,230397, Some-college,10, Never-married,, Own-child, White, Female,0,0,5,nited-States, <=50K
43,elf-emp-not-inc,180599, HS-grad,9, Never-married,raft-repair, Not-in-family, White, Male,0,0,35,nited-States, <=50K
32,,199046, Assoc-voc,11, Never-married,, Unmarried, White, Female,0,0,2,nited-States, <=50K
29,elf-emp-not-inc,132686, Prof-school,15, Never-married,rof-specialty, Own-child, White, Male,0,0,50,taly, >50K
23,rivate,240063, Bachelors,13, Never-married,achine-op-inspct, Own-child, White, Male,0,0,25,nited-States, <=50K
50,ocal-gov,177705, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,1740,48,nited-States, <=50K
34,rivate,511361, Some-college,10, Never-married,ther-service, Own-child, Black, Male,0,0,40,nited-States, <=50K
19,rivate,89397, HS-grad,9, Never-married,ther-service, Own-child, White, Male,0,0,40,nited-States, <=50K
47,rivate,239439, 11th,7, Married-civ-spouse,achine-op-inspct, Wife, Black, Female,0,0,40,nited-States, <=50K
37,elf-emp-not-inc,36989, Some-college,10, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,40,nited-States, <=50K
25,rivate,76978, HS-grad,9, Never-married,ales, Unmarried, Black, Female,0,0,35,nited-States, <=50K
75,rivate,200068, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,35,nited-States, >50K
24,rivate,454941, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
28,tate-gov,107218, Bachelors,13, Never-married,ech-support, Own-child, Asian-Pac-Islander, Male,0,0,20,nited-States, <=50K
17,ocal-gov,182070, 11th,7, Never-married,ther-service, Own-child, White, Female,0,0,16,nited-States, <=50K
31,rivate,176360, HS-grad,9, Never-married,raft-repair, Own-child, Black, Male,0,0,40,nited-States, <=50K
31,rivate,452405, Preschool,1, Never-married,ther-service, Other-relative, White, Female,0,0,35,exico, <=50K
18,,297396, HS-grad,9, Never-married,, Own-child, White, Male,0,0,10,nited-States, <=50K
45,rivate,84790, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,55,nited-States, >50K
31,rivate,186787, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,42,nited-States, <=50K
27,rivate,169662, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,42,nited-States, >50K
48,rivate,125933, Some-college,10, Widowed,xec-managerial, Unmarried, Black, Female,0,1669,38,nited-States, <=50K
22,,35448, HS-grad,9, Married-civ-spouse,, Wife, White, Female,0,0,22,nited-States, <=50K
34,rivate,225548, Bachelors,13, Married-civ-spouse,rotective-serv, Husband, Black, Male,0,0,30,nited-States, <=50K
26,rivate,240842, HS-grad,9, Never-married,achine-op-inspct, Unmarried, Black, Female,0,0,40,nited-States, <=50K
53,rivate,103931, Some-college,10, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, <=50K
60,rivate,232618, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,35,nited-States, >50K
49,ocal-gov,288548, Masters,14, Separated,rof-specialty, Unmarried, White, Female,0,0,50,nited-States, <=50K
40,rivate,220609, Some-college,10, Divorced,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
48,elf-emp-inc,26145, 10th,6, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,80,nited-States, <=50K
23,rivate,268525, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,50,nited-States, <=50K
68,,133758, 7th-8th,4, Widowed,, Not-in-family, Black, Male,0,0,10,nited-States, <=50K
42,rivate,121264, Assoc-voc,11, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
37,elf-emp-not-inc,29814, HS-grad,9, Never-married,arming-fishing, Own-child, White, Male,0,0,85,nited-States, <=50K
27,rivate,193701, HS-grad,9, Never-married,raft-repair, Own-child, White, Female,0,0,45,nited-States, <=50K
38,rivate,183279, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,44,nited-States, >50K
27,rivate,163942, HS-grad,9, Never-married,raft-repair, Not-in-family, White, Male,0,0,35,reland, <=50K
75,rivate,188612, HS-grad,9, Widowed,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
49,elf-emp-inc,102771, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,52,nited-States, >50K
27,rivate,85625, Some-college,10, Never-married,ales, Not-in-family, White, Male,0,0,20,nited-States, <=50K
36,elf-emp-not-inc,245090, Bachelors,13, Never-married,arming-fishing, Not-in-family, White, Male,0,0,50,exico, <=50K
36,rivate,131239, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,3103,0,45,nited-States, >50K
35,rivate,182074, HS-grad,9, Divorced,andlers-cleaners, Own-child, White, Male,0,0,35,nited-States, <=50K
36,rivate,187046, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
53,rivate,90624, 11th,7, Married-civ-spouse,raft-repair, Husband, Black, Male,0,0,40,nited-States, <=50K
27,rivate,37933, Some-college,10, Never-married,dm-clerical, Unmarried, Black, Female,0,0,40,nited-States, <=50K
34,rivate,182177, HS-grad,9, Divorced,raft-repair, Not-in-family, White, Male,3325,0,35,nited-States, <=50K
61,rivate,716416, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,44,nited-States, >50K
29,rivate,190562, HS-grad,9, Divorced,achine-op-inspct, Unmarried, White, Male,0,0,56,nited-States, <=50K
40,tate-gov,141583, Some-college,10, Divorced,dm-clerical, Unmarried, Black, Female,0,0,35,nited-States, <=50K
37,rivate,98941, Masters,14, Never-married,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, >50K
22,rivate,201729, 9th,5, Never-married,andlers-cleaners, Other-relative, White, Male,0,0,30,nited-States, <=50K
43,elf-emp-inc,175485, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
55,elf-emp-not-inc,149168, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,30,nited-States, <=50K
28,rivate,115971, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
23,rivate,161708, Bachelors,13, Never-married,ther-service, Own-child, White, Female,0,0,30,nited-States, <=50K
64,ocal-gov,244903, 11th,7, Married-civ-spouse,raft-repair, Husband, Black, Male,0,0,40,nited-States, >50K
46,rivate,155664, Some-college,10, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
29,rivate,112754, Some-college,10, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
44,rivate,178385, Masters,14, Married-civ-spouse,xec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48,ndia, <=50K
20,rivate,44064, Some-college,10, Never-married,rof-specialty, Own-child, White, Male,0,0,25,nited-States, <=50K
62,elf-emp-not-inc,120939, Some-college,10, Divorced,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
49,rivate,165134, Assoc-voc,11, Never-married,xec-managerial, Unmarried, White, Female,0,0,35,olumbia, <=50K
29,rivate,100405, 10th,6, Married-civ-spouse,arming-fishing, Wife, Amer-Indian-Eskimo, Female,0,0,40,nited-States, <=50K
35,elf-emp-not-inc,361888, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,60,apan, <=50K
39,ocal-gov,167864, 11th,7, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,30,nited-States, <=50K
39,rivate,202950, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Male,0,0,45,nited-States, <=50K
37,rivate,218188, HS-grad,9, Divorced,achine-op-inspct, Other-relative, White, Female,0,0,32,nited-States, <=50K
38,rivate,234962, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,2829,0,30,exico, <=50K
72,,177226, HS-grad,9, Married-civ-spouse,, Husband, White, Male,0,0,8,nited-States, <=50K
31,rivate,259931, 7th-8th,4, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
55,rivate,189528, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,nited-States, <=50K
38,rivate,34996, Some-college,10, Separated,ther-service, Unmarried, White, Female,0,0,40,nited-States, <=50K
33,rivate,112584, Some-college,10, Divorced,ales, Not-in-family, White, Female,0,0,25,nited-States, <=50K
25,rivate,117589, Assoc-acdm,12, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
19,,145234, Some-college,10, Never-married,, Own-child, White, Male,0,0,30,nited-States, <=50K
37,rivate,267086, Assoc-voc,11, Divorced,ech-support, Unmarried, White, Female,0,0,52,nited-States, <=50K
49,rivate,44434, Some-college,10, Divorced,ech-support, Other-relative, White, Male,0,0,35,nited-States, <=50K
26,rivate,96130, HS-grad,9, Never-married,raft-repair, Other-relative, White, Male,0,0,40,nited-States, <=50K
35,rivate,181382, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,43,nited-States, <=50K
44,elf-emp-inc,168845, HS-grad,9, Married-civ-spouse,ales, Wife, White, Female,0,0,60,nited-States, <=50K
37,rivate,271767, Masters,14, Separated,xec-managerial, Not-in-family, White, Male,0,0,45,nited-States, >50K
42,rivate,194636, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,45,nited-States, >50K
64,tate-gov,194894, Doctorate,16, Never-married,rof-specialty, Not-in-family, White, Female,4787,0,40,nited-States, >50K
28,rivate,132686, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, >50K
35,elf-emp-not-inc,185848, HS-grad,9, Never-married,xec-managerial, Not-in-family, White, Male,4650,0,50,nited-States, <=50K
40,tate-gov,184378, Bachelors,13, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
55,ederal-gov,270859, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
21,rivate,231866, HS-grad,9, Never-married,arming-fishing, Own-child, White, Male,0,0,65,nited-States, <=50K
49,rivate,36032, Some-college,10, Never-married,xec-managerial, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
51,tate-gov,172962, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
57,rivate,98350, Prof-school,15, Married-civ-spouse,raft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40,hilippines, >50K
51,rivate,24185, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
38,rivate,53930, 10th,6, Never-married,raft-repair, Not-in-family, Black, Male,0,0,40,, <=50K
24,rivate,85088, HS-grad,9, Never-married,ales, Own-child, White, Female,0,1762,32,nited-States, <=50K
45,elf-emp-not-inc,94962, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,ngland, <=50K
28,rivate,480861, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,45,nited-States, <=50K
42,elf-emp-inc,187702, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,0,2415,60,nited-States, >50K
22,rivate,52262, Some-college,10, Never-married,ther-service, Not-in-family, White, Male,0,0,40,nited-States, <=50K
28,tate-gov,52636, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
60,rivate,175273, HS-grad,9, Widowed,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
31,rivate,327825, HS-grad,9, Separated,achine-op-inspct, Unmarried, White, Female,0,2238,40,nited-States, <=50K
47,rivate,125892, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,75,nited-States, >50K
40,,78255, HS-grad,9, Divorced,, Not-in-family, White, Male,0,0,25,nited-States, <=50K
30,rivate,398827, HS-grad,9, Married-AF-spouse,dm-clerical, Husband, White, Male,0,0,60,nited-States, <=50K
61,rivate,208919, Masters,14, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
71,ocal-gov,365996, Bachelors,13, Widowed,rof-specialty, Unmarried, White, Female,0,0,6,nited-States, <=50K
42,rivate,307638, HS-grad,9, Divorced,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
44,ocal-gov,33068, 12th,8, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,55,nited-States, <=50K
46,elf-emp-not-inc,254291, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
50,ocal-gov,125417, Prof-school,15, Never-married,xec-managerial, Not-in-family, Black, Female,0,0,52,nited-States, >50K
27,tate-gov,28848, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,9,nited-States, <=50K
40,,273425, Assoc-voc,11, Married-civ-spouse,, Husband, White, Male,0,0,15,nited-States, <=50K
21,rivate,194723, Some-college,10, Never-married,dm-clerical, Other-relative, White, Female,0,0,40,exico, <=50K
25,rivate,195118, HS-grad,9, Never-married,andlers-cleaners, Other-relative, White, Male,0,0,35,nited-States, <=50K
61,rivate,123273, 5th-6th,3, Divorced,ransport-moving, Not-in-family, White, Male,0,1876,56,nited-States, <=50K
54,rivate,220115, Some-college,10, Divorced,dm-clerical, Not-in-family, White, Male,0,0,30,nited-States, <=50K
31,rivate,265706, Bachelors,13, Never-married,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
53,elf-emp-not-inc,279129, Some-college,10, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,30,nited-States, <=50K
39,elf-emp-inc,122742, Assoc-acdm,12, Married-civ-spouse,xec-managerial, Husband, White, Male,15024,0,55,nited-States, >50K
57,elf-emp-inc,172654, Prof-school,15, Married-civ-spouse,ransport-moving, Husband, White, Male,15024,0,50,nited-States, >50K
48,rivate,119199, Bachelors,13, Divorced,ales, Unmarried, White, Female,0,0,44,nited-States, <=50K
30,rivate,107793, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,56,nited-States, >50K
35,rivate,237943, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,60,nited-States, <=50K
42,elf-emp-not-inc,64632, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, <=50K
34,elf-emp-not-inc,96245, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
59,rivate,361494, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
69,ocal-gov,122850, 10th,6, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,20,nited-States, <=50K
29,rivate,173652, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
40,rivate,164663, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
21,rivate,98678, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,15,nited-States, <=50K
40,rivate,245529, Assoc-acdm,12, Divorced,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
43,rivate,55294, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,140583, HS-grad,9, Divorced,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
41,rivate,79797, HS-grad,9, Married-spouse-absent,rof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40,apan, >50K
72,,113044, HS-grad,9, Widowed,, Not-in-family, White, Male,0,0,30,nited-States, <=50K
20,rivate,283499, Some-college,10, Never-married,ransport-moving, Own-child, White, Male,0,0,30,nited-States, <=50K
41,ocal-gov,51111, Bachelors,13, Widowed,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
34,rivate,232475, Some-college,10, Divorced,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
48,rivate,176140, 11th,7, Divorced,ther-service, Unmarried, Black, Female,0,0,40,nited-States, <=50K
27,rivate,301654, HS-grad,9, Never-married,xec-managerial, Own-child, White, Female,0,0,40,nited-States, <=50K
35,rivate,376455, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,15024,0,60,nited-States, >50K
28,,192569, HS-grad,9, Never-married,, Own-child, Black, Male,0,0,40,nited-States, <=50K
27,rivate,229803, HS-grad,9, Never-married,raft-repair, Own-child, Black, Male,0,0,40,nited-States, <=50K
20,rivate,337639, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,40,nited-States, <=50K
18,rivate,130849, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,15,nited-States, <=50K
32,rivate,296282, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
38,rivate,266645, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, >50K
23,tate-gov,110128, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,40,nited-States, <=50K
28,rivate,90196, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, >50K
40,tate-gov,40024, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,38,nited-States, >50K
35,rivate,144322, HS-grad,9, Divorced,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
74,elf-emp-inc,162340, Some-college,10, Widowed,xec-managerial, Unmarried, White, Male,0,0,40,nited-States, <=50K
28,rivate,169069, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
23,rivate,113601, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Male,0,0,30,nited-States, <=50K
20,elf-emp-not-inc,157145, Some-college,10, Never-married,arming-fishing, Own-child, White, Male,0,2258,10,nited-States, <=50K
44,rivate,111275, HS-grad,9, Divorced,achine-op-inspct, Unmarried, Black, Female,0,0,56,nited-States, <=50K
46,ocal-gov,102076, HS-grad,9, Divorced,dm-clerical, Unmarried, White, Female,0,0,25,nited-States, <=50K
20,,182117, Some-college,10, Never-married,, Own-child, White, Male,0,0,40,nited-States, <=50K
51,elf-emp-not-inc,145409, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,15024,0,50,nited-States, >50K
40,rivate,190122, Some-college,10, Separated,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
48,rivate,331482, Prof-school,15, Married-civ-spouse,ech-support, Husband, White, Male,0,1977,40,nited-States, >50K
60,elf-emp-not-inc,170114, 9th,5, Married-civ-spouse,arming-fishing, Husband, White, Male,0,1672,84,nited-States, <=50K
48,elf-emp-inc,193188, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
46,ocal-gov,267588, Bachelors,13, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,70,nited-States, <=50K
48,elf-emp-inc,200471, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
22,,175586, HS-grad,9, Never-married,, Unmarried, Black, Female,0,0,35,nited-States, <=50K
24,ocal-gov,322658, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
45,tate-gov,263982, Some-college,10, Divorced,rof-specialty, Unmarried, White, Female,0,0,40,nited-States, <=50K
18,rivate,266287, 12th,8, Never-married,ales, Own-child, White, Female,0,0,35,nited-States, <=50K
39,rivate,278187, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
65,elf-emp-inc,81413, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,2352,65,nited-States, <=50K
22,rivate,221745, Some-college,10, Divorced,achine-op-inspct, Own-child, White, Female,0,0,40,nited-States, <=50K
20,rivate,140764, Some-college,10, Never-married,ther-service, Own-child, White, Female,0,0,20,nited-States, <=50K
28,rivate,206351, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
46,rivate,176814, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,99999,0,50,nited-States, >50K
42,ocal-gov,245307, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1977,48,nited-States, >50K
61,tate-gov,124971, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,, >50K
28,rivate,119545, Some-college,10, Married-civ-spouse,xec-managerial, Own-child, White, Male,7688,0,50,nited-States, >50K
18,rivate,179203, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,20,nited-States, <=50K
24,ederal-gov,44075, Bachelors,13, Never-married,rof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40,nited-States, <=50K
45,rivate,178319, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,56,nited-States, >50K
24,rivate,219754, HS-grad,9, Never-married,dm-clerical, Own-child, White, Male,0,0,40,nited-States, <=50K
44,rivate,198316, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,15024,0,50,nited-States, >50K
20,rivate,168165, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,30,nited-States, <=50K
35,rivate,356838, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,2829,0,55,oland, <=50K
52,elf-emp-inc,210736, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, <=50K
25,rivate,173212, Assoc-acdm,12, Never-married,arming-fishing, Not-in-family, White, Male,2354,0,45,nited-States, <=50K
19,rivate,130431, 5th-6th,3, Never-married,arming-fishing, Not-in-family, White, Male,0,0,36,exico, <=50K
35,,169809, Bachelors,13, Married-civ-spouse,, Husband, White, Male,0,0,20,nited-States, <=50K
54,rivate,197481, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
21,rivate,155066, Some-college,10, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
26,rivate,31290, HS-grad,9, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,40,nited-States, >50K
42,rivate,54102, Assoc-voc,11, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
19,rivate,181546, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
55,rivate,153484, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1977,50,nited-States, >50K
44,tate-gov,351228, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
25,rivate,131976, Bachelors,13, Never-married,xec-managerial, Own-child, White, Male,0,0,55,nited-States, <=50K
26,rivate,200639, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
64,ederal-gov,267546, Assoc-acdm,12, Separated,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, >50K
41,rivate,179875, 11th,7, Divorced,ther-service, Unmarried, Other, Female,0,0,40,nited-States, <=50K
25,,237865, Some-college,10, Never-married,, Own-child, Black, Male,0,0,40,, <=50K
43,rivate,300528, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
45,rivate,67716, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,10520,0,48,nited-States, >50K
48,ederal-gov,326048, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,44,nited-States, >50K
60,rivate,191188, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
45,elf-emp-not-inc,32172, Some-college,10, Never-married,arming-fishing, Not-in-family, White, Male,0,0,50,nited-States, <=50K
51,rivate,252903, 10th,6, Married-civ-spouse,ales, Husband, White, Male,0,1977,40,nited-States, >50K
37,ederal-gov,334314, HS-grad,9, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
22,rivate,83704, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,30,nited-States, <=50K
