Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
33,rivate,216145, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
42,rivate,202872, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,12,nited-States, <=50K
62,elf-emp-not-inc,39630, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,48,nited-States, <=50K
24,,114292, 9th,5, Never-married,, Own-child, White, Male,0,0,40,nited-States, <=50K
26,ocal-gov,206721, Bachelors,13, Never-married,rotective-serv, Own-child, White, Male,0,0,40,nited-States, <=50K
46,rivate,358585, Some-college,10, Divorced,raft-repair, Unmarried, White, Male,0,0,40,nited-States, >50K
33,rivate,377283, Bachelors,13, Separated,ales, Not-in-family, White, Female,0,0,50,nited-States, >50K
65,,76043, HS-grad,9, Married-civ-spouse,, Husband, White, Male,0,0,1,nited-States, >50K
65,ithout-pay,172949, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,2414,0,20,nited-States, <=50K
46,rivate,110171, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,7688,0,40,nited-States, >50K
43,ocal-gov,223861, Assoc-voc,11, Divorced,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
43,rivate,163455, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
35,rivate,183892, 10th,6, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
48,rivate,47022, HS-grad,9, Widowed,andlers-cleaners, Other-relative, White, Female,0,0,48,nited-States, <=50K
55,ederal-gov,145401, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
45,rivate,387074, Assoc-voc,11, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
56,rivate,105363, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,4508,0,40,nited-States, <=50K
59,ederal-gov,195467, Masters,14, Never-married,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
56,ocal-gov,170217, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
21,rivate,156807, HS-grad,9, Never-married,ther-service, Own-child, Black, Male,0,0,10,nited-States, <=50K
26,rivate,255193, 11th,7, Married-civ-spouse,xec-managerial, Husband, White, Male,3411,0,40,nited-States, <=50K
38,rivate,273640, HS-grad,9, Never-married,ther-service, Unmarried, White, Female,0,0,40,nited-States, <=50K
27,rivate,191177, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
48,elf-emp-inc,184787, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, >50K
37,tate-gov,239409, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,60,nited-States, >50K
63,elf-emp-not-inc,404547, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,30,nited-States, <=50K
27,tate-gov,23740, HS-grad,9, Never-married,ransport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38,nited-States, >50K
20,rivate,382153, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,25,nited-States, <=50K
26,rivate,164488, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,1887,40,nited-States, >50K
21,,228424, 10th,6, Never-married,, Own-child, Black, Male,0,0,40,nited-States, <=50K
51,elf-emp-not-inc,168539, Assoc-acdm,12, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
28,rivate,189530, Assoc-acdm,12, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
39,rivate,89419, Assoc-voc,11, Divorced,ther-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40,olumbia, <=50K
35,rivate,224512, Masters,14, Married-civ-spouse,ales, Husband, White, Male,0,0,55,nited-States, >50K
21,,314645, Some-college,10, Never-married,, Not-in-family, White, Female,0,0,43,nited-States, <=50K
65,rivate,85787, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
54,ocal-gov,279881, Assoc-voc,11, Married-civ-spouse,ransport-moving, Husband, Black, Male,0,0,40,nited-States, <=50K
39,rivate,194287, 7th-8th,4, Never-married,ther-service, Own-child, White, Male,0,1602,35,nited-States, <=50K
24,rivate,141040, Some-college,10, Never-married,dm-clerical, Own-child, Black, Female,0,0,40,nited-States, <=50K
36,rivate,222294, Bachelors,13, Never-married,xec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40,nited-States, <=50K
70,,410980, Some-college,10, Married-civ-spouse,, Husband, White, Male,0,0,10,nited-States, >50K
52,rivate,38795, HS-grad,9, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, >50K
64,rivate,182979, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
43,rivate,223277, Some-college,10, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
44,rivate,67065, Assoc-voc,11, Never-married,riv-house-serv, Not-in-family, White, Male,594,0,25,nited-States, <=50K
47,ederal-gov,160647, HS-grad,9, Separated,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
32,rivate,45796, 12th,8, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
20,rivate,110597, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,30,nited-States, <=50K
33,rivate,166961, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,38,nited-States, <=50K
52,rivate,318975, HS-grad,9, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,uba, <=50K
49,rivate,305657, 7th-8th,4, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
31,rivate,120857, HS-grad,9, Married-civ-spouse,ales, Wife, White, Female,0,0,18,nited-States, <=50K
62,elf-emp-not-inc,158712, HS-grad,9, Never-married,ther-service, Unmarried, White, Female,0,0,6,nited-States, <=50K
44,rivate,304530, Some-college,10, Divorced,raft-repair, Not-in-family, White, Male,0,0,55,nited-States, <=50K
28,ocal-gov,327533, HS-grad,9, Married-civ-spouse,rotective-serv, Husband, White, Male,3908,0,40,nited-States, <=50K
68,ocal-gov,233954, Masters,14, Widowed,rof-specialty, Unmarried, Black, Female,0,0,40,nited-States, >50K
40,ederal-gov,26880, Some-college,10, Never-married,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
46,rivate,70754, 7th-8th,4, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,50,nited-States, <=50K
22,rivate,184665, HS-grad,9, Never-married,achine-op-inspct, Own-child, White, Female,0,0,40,nited-States, <=50K
37,elf-emp-not-inc,245372, Bachelors,13, Divorced,ech-support, Not-in-family, White, Male,0,0,15,nited-States, <=50K
62,rivate,252668, Masters,14, Never-married,rof-specialty, Not-in-family, White, Male,0,0,70,nited-States, <=50K
37,rivate,86551, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
35,rivate,241998, HS-grad,9, Never-married,ales, Not-in-family, White, Male,4787,0,40,nited-States, >50K
44,rivate,106900, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,68,nited-States, <=50K
41,rivate,204235, Assoc-voc,11, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
36,ocal-gov,127772, Bachelors,13, Divorced,rof-specialty, Unmarried, White, Male,0,0,40,nited-States, <=50K
26,rivate,117217, Bachelors,13, Divorced,ther-service, Not-in-family, White, Female,0,0,45,nited-States, <=50K
48,ederal-gov,215389, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, Black, Male,0,0,40,nited-States, >50K
21,rivate,198050, HS-grad,9, Never-married,ther-service, Not-in-family, White, Female,0,0,28,nited-States, <=50K
39,rivate,173476, Prof-school,15, Married-civ-spouse,raft-repair, Husband, White, Male,7688,0,40,nited-States, >50K
38,rivate,217349, Assoc-voc,11, Divorced,rof-specialty, Not-in-family, White, Female,14344,0,40,nited-States, >50K
44,rivate,377018, Assoc-voc,11, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
56,rivate,99894, 10th,6, Married-civ-spouse,ales, Wife, Asian-Pac-Islander, Female,0,0,30,apan, >50K
25,rivate,170786, 9th,5, Never-married,ransport-moving, Other-relative, White, Male,0,0,40,nited-States, <=50K
32,ocal-gov,250585, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,50,nited-States, <=50K
47,rivate,198769, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, >50K
26,rivate,306513, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
31,rivate,178623, Bachelors,13, Never-married,rof-specialty, Not-in-family, Black, Female,14084,0,60,nited-States, >50K
23,rivate,109307, Assoc-voc,11, Never-married,xec-managerial, Own-child, White, Male,0,0,40,nited-States, <=50K
41,ederal-gov,106982, Some-college,10, Divorced,rof-specialty, Unmarried, White, Female,0,0,40,nited-States, >50K
55,elf-emp-not-inc,396878, Some-college,10, Married-civ-spouse,xec-managerial, Husband, Black, Male,0,0,25,nited-States, <=50K
23,rivate,344278, Some-college,10, Divorced,xec-managerial, Unmarried, White, Female,0,0,25,nited-States, <=50K
45,rivate,203653, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, Black, Male,7298,0,40,nited-States, >50K
42,ocal-gov,227890, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1485,40,nited-States, <=50K
29,rivate,107812, Some-college,10, Never-married,rof-specialty, Not-in-family, White, Male,0,0,15,nited-States, <=50K
48,rivate,185143, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,143068, Some-college,10, Divorced,raft-repair, Unmarried, White, Male,0,0,40,nited-States, <=50K
52,elf-emp-inc,114758, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,15024,0,50,nited-States, >50K
46,rivate,266337, Assoc-voc,11, Divorced,raft-repair, Unmarried, White, Male,0,0,40,nited-States, <=50K
34,rivate,321787, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,40,nited-States, <=50K
27,tate-gov,21306, Assoc-acdm,12, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,ermany, <=50K
18,rivate,271935, HS-grad,9, Never-married,achine-op-inspct, Own-child, White, Female,0,0,40,nited-States, <=50K
18,rivate,148952, Some-college,10, Never-married,ther-service, Own-child, White, Female,0,0,24,nited-States, <=50K
42,rivate,196626, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
64,,108082, Some-college,10, Married-civ-spouse,, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,199439, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, >50K
20,,304076, 11th,7, Never-married,, Own-child, Black, Female,0,0,20,nited-States, <=50K
52,elf-emp-inc,81436, Prof-school,15, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
44,elf-emp-inc,352971, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, >50K
53,rivate,375134, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
36,rivate,206521, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
27,rivate,330466, Bachelors,13, Never-married,ech-support, Other-relative, Asian-Pac-Islander, Male,0,0,40,nited-States, <=50K
52,rivate,208302, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,60,nited-States, <=50K
60,elf-emp-not-inc,135285, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, <=50K
41,rivate,171615, Assoc-acdm,12, Married-civ-spouse,ech-support, Husband, White, Male,0,0,45,nited-States, >50K
64,elf-emp-not-inc,149698, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
25,rivate,71351, 1st-4th,2, Never-married,ther-service, Other-relative, White, Male,0,0,25,l-Salvador, <=50K
63,rivate,84737, 7th-8th,4, Married-civ-spouse,ther-service, Husband, Asian-Pac-Islander, Male,0,0,40,outh, <=50K
54,ocal-gov,375134, Assoc-voc,11, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
21,rivate,207103, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
27,rivate,199314, Bachelors,13, Never-married,dm-clerical, Not-in-family, White, Male,0,0,40,oland, <=50K
63,elf-emp-not-inc,289741, Masters,14, Married-civ-spouse,arming-fishing, Husband, White, Male,41310,0,50,nited-States, <=50K
37,rivate,240837, HS-grad,9, Divorced,ther-service, Not-in-family, White, Female,0,0,30,nited-States, <=50K
22,rivate,283499, HS-grad,9, Never-married,ransport-moving, Not-in-family, White, Male,0,0,35,nited-States, <=50K
54,rivate,97778, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
54,rivate,21698, 10th,6, Divorced,ther-service, Unmarried, White, Female,0,0,40,nited-States, <=50K
60,ocal-gov,232618, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
19,rivate,175820, 11th,7, Never-married,andlers-cleaners, Own-child, White, Male,0,0,25,nited-States, <=50K
25,ocal-gov,63996, HS-grad,9, Divorced,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
51,ocal-gov,182985, HS-grad,9, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,40,nited-States, <=50K
47,ederal-gov,380127, HS-grad,9, Never-married,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
44,elf-emp-not-inc,111483, 10th,6, Never-married,raft-repair, Own-child, White, Male,0,0,50,nited-States, <=50K
18,,31008, Some-college,10, Never-married,, Own-child, White, Female,0,0,30,nited-States, <=50K
57,rivate,96346, HS-grad,9, Widowed,rof-specialty, Not-in-family, White, Female,0,0,57,nited-States, <=50K
22,rivate,317528, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,34,nited-States, <=50K
36,tate-gov,223020, Some-college,10, Divorced,ther-service, Unmarried, Black, Female,0,0,20,nited-States, <=50K
33,,173998, HS-grad,9, Married-civ-spouse,, Wife, White, Female,0,1485,38,nited-States, <=50K
39,rivate,115076, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
49,rivate,133969, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, Other, Male,0,0,50,nited-States, >50K
41,rivate,173858, HS-grad,9, Married-civ-spouse,ther-service, Husband, Asian-Pac-Islander, Male,0,0,40,hina, <=50K
35,rivate,193241, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,38,nited-States, <=50K
40,elf-emp-inc,50644, Assoc-acdm,12, Divorced,ales, Unmarried, White, Female,1506,0,40,nited-States, <=50K
30,rivate,178841, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
25,rivate,177017, HS-grad,9, Never-married,ales, Not-in-family, White, Male,0,1504,37,nited-States, <=50K
25,rivate,253267, Some-college,10, Married-civ-spouse,dm-clerical, Husband, Black, Male,0,1902,36,nited-States, >50K
37,rivate,202027, Masters,14, Married-civ-spouse,dm-clerical, Husband, White, Male,7688,0,50,nited-States, >50K
53,elf-emp-not-inc,321865, Prof-school,15, Divorced,rof-specialty, Not-in-family, White, Male,0,0,60,nited-States, >50K
34,elf-emp-not-inc,321709, Assoc-acdm,12, Never-married,rof-specialty, Not-in-family, White, Female,0,0,25,nited-States, <=50K
22,rivate,166371, HS-grad,9, Never-married,ther-service, Other-relative, White, Male,0,0,40,, <=50K
18,rivate,210574, HS-grad,9, Never-married,ales, Own-child, White, Female,0,0,20,nited-States, <=50K
52,,92968, Masters,14, Married-civ-spouse,, Wife, White, Female,15024,0,40,nited-States, >50K
45,rivate,474617, HS-grad,9, Divorced,ales, Unmarried, Black, Male,5455,0,40,nited-States, <=50K
19,rivate,264390, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,2001,40,nited-States, <=50K
33,elf-emp-inc,144949, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,65,nited-States, <=50K
45,tate-gov,90803, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
43,tate-gov,126701, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,35,nited-States, >50K
40,rivate,178417, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,35,nited-States, <=50K
41,elf-emp-not-inc,197176, Bachelors,13, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,75,nited-States, >50K
25,rivate,182227, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,1579,40,nited-States, <=50K
22,rivate,117606, Bachelors,13, Never-married,dm-clerical, Own-child, White, Female,0,0,32,nited-States, <=50K
52,rivate,349502, Some-college,10, Never-married,dm-clerical, Unmarried, White, Male,0,0,45,nited-States, <=50K
45,ederal-gov,81487, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,uerto-Rico, >50K
32,tate-gov,169583, Doctorate,16, Never-married,rof-specialty, Not-in-family, White, Female,0,0,70,nited-States, <=50K
26,rivate,485117, Bachelors,13, Never-married,ransport-moving, Own-child, White, Male,0,0,20,nited-States, <=50K
24,rivate,35603, Some-college,10, Divorced,ther-service, Not-in-family, Black, Male,0,0,40,nited-States, <=50K
37,rivate,175390, HS-grad,9, Divorced,achine-op-inspct, Unmarried, Black, Female,0,0,40,nited-States, <=50K
49,rivate,184986, HS-grad,9, Divorced,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
43,ocal-gov,174395, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,50,nited-States, <=50K
35,rivate,187711, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
37,rivate,189878, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,50,nited-States, >50K
17,rivate,224073, 11th,7, Never-married,ales, Own-child, White, Male,0,0,20,nited-States, <=50K
48,rivate,159726, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,55,nited-States, >50K
40,,65545, Masters,14, Divorced,, Own-child, White, Female,0,0,55,nited-States, <=50K
26,rivate,456618, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,2597,0,40,nited-States, <=50K
35,rivate,202397, Bachelors,13, Married-civ-spouse,raft-repair, Husband, Asian-Pac-Islander, Male,0,0,40,hilippines, >50K
21,rivate,206681, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,15,nited-States, <=50K
54,rivate,222020, 10th,6, Divorced,ther-service, Not-in-family, White, Male,0,0,70,nited-States, <=50K
40,rivate,137304, Bachelors,13, Divorced,dm-clerical, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
51,rivate,141645, Some-college,10, Separated,xec-managerial, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
60,elf-emp-not-inc,218085, HS-grad,9, Married-civ-spouse,ther-service, Wife, Black, Female,0,0,50,nited-States, <=50K
22,rivate,52596, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,8,nited-States, <=50K
20,rivate,197997, HS-grad,9, Never-married,arming-fishing, Own-child, White, Male,0,0,40,nited-States, <=50K
21,rivate,191444, 11th,7, Never-married,arming-fishing, Unmarried, White, Male,0,0,40,nited-States, <=50K
21,rivate,40767, Some-college,10, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
43,rivate,172577, Some-college,10, Divorced,dm-clerical, Not-in-family, White, Female,0,0,44,nited-States, <=50K
36,rivate,241998, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, >50K
65,tate-gov,215908, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,2174,40,nited-States, >50K
48,rivate,212120, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, >50K
37,rivate,109133, Masters,14, Separated,xec-managerial, Not-in-family, White, Male,27828,0,60,ran, >50K
20,rivate,224424, 12th,8, Never-married,achine-op-inspct, Own-child, White, Male,0,0,40,nited-States, <=50K
41,tate-gov,214985, HS-grad,9, Divorced,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
55,elf-emp-not-inc,147098, 9th,5, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
39,ocal-gov,149833, Bachelors,13, Divorced,rof-specialty, Unmarried, White, Female,0,0,40,nited-States, <=50K
41,ederal-gov,253770, Some-college,10, Married-civ-spouse,ransport-moving, Wife, White, Female,7298,0,40,nited-States, >50K
80,rivate,252466, Assoc-voc,11, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,24,nited-States, <=50K
59,tate-gov,132717, 10th,6, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,40,nited-States, <=50K
52,rivate,138944, 11th,7, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
39,rivate,280570, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,3103,0,50,nited-States, >50K
56,elf-emp-not-inc,144380, Some-college,10, Married-spouse-absent,rof-specialty, Not-in-family, Black, Male,0,0,50,nited-States, <=50K
69,ocal-gov,660461, HS-grad,9, Widowed,dm-clerical, Not-in-family, Black, Female,0,0,20,nited-States, <=50K
49,rivate,177211, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
33,rivate,197424, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,5013,0,40,nited-States, <=50K
28,elf-emp-inc,31717, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, >50K
49,rivate,296849, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
51,ocal-gov,193720, HS-grad,9, Married-spouse-absent,andlers-cleaners, Unmarried, White, Male,0,0,40,nited-States, <=50K
42,rivate,106698, Some-college,10, Divorced,ther-service, Unmarried, White, Female,0,0,32,nited-States, <=50K
66,rivate,214469, HS-grad,9, Widowed,dm-clerical, Not-in-family, White, Female,0,0,13,nited-States, <=50K
44,rivate,185798, Assoc-voc,11, Separated,raft-repair, Other-relative, White, Male,0,0,48,nited-States, >50K
26,rivate,333108, HS-grad,9, Divorced,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
43,rivate,35210, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
28,rivate,140845, 10th,6, Never-married,achine-op-inspct, Not-in-family, White, Female,0,155,40,nited-States, <=50K
25,,335376, Bachelors,13, Never-married,, Own-child, White, Female,0,0,30,nited-States, <=50K
17,rivate,170455, 11th,7, Never-married,ales, Own-child, White, Female,0,0,8,nited-States, <=50K
52,rivate,298215, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, >50K
34,,93834, HS-grad,9, Separated,, Own-child, White, Female,0,0,8,nited-States, <=50K
24,rivate,404416, Some-college,10, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
41,,206916, Bachelors,13, Married-spouse-absent,, Not-in-family, White, Male,0,0,30,nited-States, <=50K
65,rivate,143175, Some-college,10, Widowed,ales, Other-relative, White, Female,0,0,45,nited-States, <=50K
36,elf-emp-not-inc,409189, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
19,rivate,285750, HS-grad,9, Never-married,andlers-cleaners, Other-relative, White, Male,0,0,30,nited-States, <=50K
43,rivate,235556, Some-college,10, Married-spouse-absent,ales, Not-in-family, White, Male,0,0,45,exico, <=50K
39,ocal-gov,170382, Masters,14, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,50,ngland, >50K
48,rivate,195437, 11th,7, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, >50K
50,ocal-gov,191130, Assoc-voc,11, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,40,nited-States, >50K
21,rivate,231160, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,25,nited-States, <=50K
36,rivate,47310, HS-grad,9, Never-married,ther-service, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
33,rivate,214635, HS-grad,9, Married-civ-spouse,ther-service, Husband, Black, Male,0,0,36,aiti, <=50K
50,ederal-gov,65160, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
49,tate-gov,423222, Masters,14, Married-civ-spouse,ales, Husband, White, Male,99999,0,80,nited-States, >50K
34,rivate,263307, Bachelors,13, Never-married,ales, Unmarried, Black, Male,0,0,45,, <=50K
70,elf-emp-inc,272896, Doctorate,16, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
39,rivate,232854, HS-grad,9, Divorced,ransport-moving, Not-in-family, White, Male,0,0,40,nited-States, <=50K
44,rivate,442035, Some-college,10, Divorced,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
32,rivate,127875, Bachelors,13, Married-civ-spouse,ech-support, Wife, White, Female,0,0,40,nited-States, >50K
40,rivate,283724, 9th,5, Never-married,raft-repair, Other-relative, Black, Male,0,0,49,nited-States, <=50K
46,rivate,403911, HS-grad,9, Married-civ-spouse,raft-repair, Husband, Black, Male,0,1902,40,nited-States, >50K
21,,228649, Some-college,10, Never-married,, Own-child, White, Male,0,0,20,nited-States, <=50K
40,rivate,177027, Bachelors,13, Married-civ-spouse,ther-service, Wife, Asian-Pac-Islander, Female,7688,0,52,apan, >50K
47,rivate,249935, 11th,7, Divorced,raft-repair, Own-child, White, Male,0,0,8,nited-States, <=50K
19,rivate,533147, HS-grad,9, Never-married,dm-clerical, Not-in-family, White, Male,0,0,30,nited-States, <=50K
22,rivate,137862, Some-college,10, Never-married,dm-clerical, Other-relative, White, Female,0,0,16,nited-States, <=50K
20,rivate,249543, Some-college,10, Never-married,rotective-serv, Own-child, White, Female,0,0,16,nited-States, <=50K
46,ocal-gov,230979, Bachelors,13, Divorced,rof-specialty, Not-in-family, White, Female,4787,0,25,nited-States, >50K
41,rivate,137126, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,1977,45,nited-States, >50K
17,rivate,147339, 10th,6, Never-married,rof-specialty, Own-child, Other, Female,0,0,15,nited-States, <=50K
41,rivate,256647, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, Black, Male,0,0,40,nited-States, <=50K
28,rivate,111696, HS-grad,9, Separated,raft-repair, Not-in-family, White, Male,0,1974,40,nited-States, <=50K
20,,150084, Some-college,10, Never-married,, Own-child, White, Male,0,0,25,nited-States, <=50K
24,rivate,285457, HS-grad,9, Never-married,ther-service, Not-in-family, White, Male,0,0,40,nited-States, <=50K
33,rivate,303867, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, <=50K
44,ederal-gov,113597, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,55,nited-States, >50K
26,elf-emp-not-inc,151626, HS-grad,9, Never-married,rof-specialty, Own-child, Black, Female,0,0,40,nited-States, <=50K
